Idx,Raw,Python,Rust_5_2,smoothed,smoothed,smoothed,smoothed,smoothed
296,5.599339336,4.217813156,2.920759088,4.217813155843301,4.217813155843301,4.217813155843301,4.217813155843301,4.217813155843301
297,0.578725566,4.108949627,3.658025536,4.108949627226751,4.108949627226751,4.108949627226751,4.108949627226751,4.108949627226751
298,5.636910334,3.955880204,3.293963398,3.9558802041753216,3.9558802041753216,3.9558802041753216,3.9558802041753216,3.9558802041753216
299,2.699291058,3.527799299,3.194726768,3.527799298790497,3.527799298790497,3.527799298790497,3.527799298790497,3.527799298790497
300,1.025646076,3.103975432,2.026843021,3.103975432466136,3.103975432466136,3.103975432466136,3.103975432466136,3.103975432466136
301,4.095670435,2.455263401,3.051014244,2.45526340072866,2.45526340072866,2.45526340072866,2.45526340072866,2.45526340072866
302,3.708428157,1.693687873,4.05204887,1.693687873030365,1.693687873030365,1.693687873030365,1.693687873030365,1.693687873030365
303,3.850638825,0.839971912,4.333610031,0.8399719118636318,0.8399719118636318,0.8399719118636318,0.8399719118636318,0.8399719118636318
304,4.500113707,-0.158347832,3.573847302,-0.15834783213781606,-0.15834783213781606,-0.15834783213781606,-0.15834783213781606,-0.15834783213781606
305,2.27E-10,-0.835130154,-0.330054757,-0.835130153459982,-0.835130153459982,-0.835130153459982,-0.835130153459982,-0.835130153459982
306,-4.500113708,-1.614784565,-2.02804854,-1.6147845646281045,-1.6147845646281045,-1.6147845646281045,-1.6147845646281045,-1.6147845646281045
307,6.55E-10,-2.088000441,-3.396842127,-2.0880004408512853,-2.0880004408512853,-2.0880004408512853,-2.0880004408512853,-2.0880004408512853
308,-6.340191747,-2.238822479,-3.973133787,-2.238822479045756,-2.238822479045756,-2.238822479045756,-2.238822479045756,-2.238822479045756
309,-3.731396999,-2.459191734,-3.531194072,-2.459191733908826,-2.459191733908826,-2.459191733908826,-2.459191733908826,-2.459191733908826
310,-1.87E-10,-2.609751559,-1.977983054,-2.60975155925744,-2.60975155925744,-2.60975155925744,-2.60975155925744,-2.60975155925744
311,-5.308085804,-2.467176671,-4.376511914,-2.467176670557352,-2.467176670557352,-2.467176670557352,-2.467176670557352,-2.467176670557352
312,-6.741270506,-2.242739455,-5.601991846,-2.2427394546424035,-2.2427394546424035,-2.2427394546424035,-2.2427394546424035,-2.2427394546424035
313,-2.253532257,-1.712469994,-3.789498845,-1.7124699936519208,-1.7124699936519208,-1.7124699936519208,-1.7124699936519208,-1.7124699936519208
314,-3.090433579,-1.176604174,-2.568079582,-1.1766041741520645,-1.1766041741520645,-1.1766041741520645,-1.1766041741520645,-1.1766041741520645
315,-2.577926805,-0.662265616,-2.176879296,-0.6622656156961475,-0.6622656156961475,-0.6622656156961475,-0.6622656156961475,-0.6622656156961475
316,-0.136094233,0.07066574,-0.882538738,0.07066574019311114,0.07066574019311114,0.07066574019311114,0.07066574019311114,0.07066574019311114
317,0.136094232,0.622423484,0.687380337,0.6224234844603314,0.6224234844603314,0.6224234844603314,0.6224234844603314,0.6224234844603314
318,2.848187912,1.626748381,2.998814699,1.626748381035958,1.626748381035958,1.626748381035958,1.626748381035958,1.626748381035958
319,6.178064902,2.398871811,5.736284129,2.398871810651284,2.398871810651284,2.398871810651284,2.398871810651284,2.398871810651284
320,6.546290784,3.133824763,6.182325097,3.133824762763833,3.133824762763833,3.133824762763833,3.133824762763833,3.133824762763833
321,5.527540151,4.117804688,6.935333622,4.117804687718423,4.117804687718423,4.117804687718423,4.117804687718423,4.117804687718423
322,8.942753948,4.909801432,7.293239852,4.909801432270097,4.909801432270097,4.909801432270097,4.909801432270097,4.909801432270097
323,6.188615964,5.520673502,7.116919095,5.520673502327628,5.520673502327628,5.520673502327628,5.520673502327628,5.520673502327628
324,5.906141113,5.819147663,6.281400711,5.819147662656409,5.819147662656409,5.819147662656409,5.819147662656409,5.819147662656409
325,5.906141114,5.926164636,3.737767311,5.926164635663293,5.926164635663293,5.926164635663293,5.926164635663293,5.926164635663293
326,-0.378600962,5.839637363,2.706648928,5.839637363244086,5.839637363244086,5.839637363244086,5.839637363244086,5.839637363244086
327,5.782392322,5.733902942,4.415066092,5.733902941863449,5.733902941863449,5.733902941863449,5.733902941863449,5.733902941863449
328,7.125016349,5.615249193,5.713274163,5.615249192766302,5.615249192766302,5.615249192766302,5.615249192766302,5.615249192766302
329,2.337305858,5.532064686,5.078026323,5.532064686258003,5.532064686258003,5.532064686258003,5.532064686258003,5.532064686258003
330,6.577621099,5.246464584,4.016513759,5.246464583638049,5.246464583638049,5.246464583638049,5.246464583638049,5.246464583638049
331,3.02925023,4.895886801,4.524252344,4.8958868006995395,4.8958868006995395,4.8958868006995395,4.8958868006995395,4.8958868006995395
332,4.755067047,4.651155659,4.895509618,4.651155659388888,4.651155659388888,4.651155659388888,4.651155659388888,4.651155659388888
333,7.37625402,4.730008204,6.192541252,4.730008203654409,4.730008203654409,4.730008203654409,4.730008203654409,4.730008203654409
334,4.875496953,4.600549329,5.75886538,4.600549328956628,4.600549328956628,4.600549328956628,4.600549328956628,4.600549328956628
335,5.04546394,4.693048233,5.122052217,4.693048232604923,4.693048232604923,4.693048232604923,4.693048232604923,4.693048232604923
336,5.372858095,4.904906721,4.281996505,4.904906721407338,4.904906721407338,4.904906721407338,4.904906721407338,4.904906721407338
337,2.450852637,5.223512985,4.030362651,5.223512984741327,5.223512984741327,5.223512984741327,5.223512984741327,5.223512984741327
338,5.599339338,5.551818823,4.843968142,5.551818822906282,5.551818822906282,5.551818822906282,5.551818822906282,5.551818822906282
339,5.710593137,5.859946346,4.808721883,5.859946346277973,5.859946346277973,5.859946346277973,5.859946346277973,5.859946346277973
340,2.489552922,6.050974114,4.130998476,6.050974114273768,6.050974114273768,6.050974114273768,6.050974114273768,6.050974114273768
341,6.162988869,6.301189514,5.321656155,6.301189513592799,6.301189513592799,6.301189513592799,6.301189513592799,6.301189513592799
342,7.807473021,6.414641518,7.972356656,6.414641518034978,6.414641518034978,6.414641518034978,6.414641518034978,6.414641518034978
343,8.315125757,6.353808475,7.64386296,6.353808474980426,6.353808474980426,6.353808474980426,6.353808474980426,6.353808474980426
344,6.654425046,6.2955265,8.126263472,6.295526500514671,6.295526500514671,6.295526500514671,6.295526500514671,6.295526500514671
345,9.625248156,6.05615669,8.337809164,6.056156690132135,6.056156690132135,6.056156690132135,6.056156690132135,6.056156690132135
346,6.856024055,5.986820866,6.28539481,5.986820865787923,5.986820865787923,5.986820865787923,5.986820865787923,5.986820865787923
347,2.995303288,6.09710507,5.655045094,6.097105070138692,6.097105070138692,6.097105070138692,6.097105070138692,6.097105070138692
348,9.348977589,6.064417588,6.846598355,6.064417587680907,6.064417587680907,6.064417587680907,6.064417587680907,6.064417587680907
349,6.192617624,5.736350224,6.479771029,5.736350224069168,5.736350224069168,5.736350224069168,5.736350224069168,5.736350224069168
350,2.996218453,5.617045741,4.548322943,5.6170457408845245,5.6170457408845245,5.6170457408845245,5.6170457408845245,5.6170457408845245
351,5.879652082,5.303534234,3.861309193,5.3035342343102885,5.3035342343102885,5.3035342343102885,5.3035342343102885,5.3035342343102885
352,2.854904797,5.028832227,4.801420745,5.028832227091675,5.028832227091675,5.028832227091675,5.028832227091675,5.028832227091675
353,5.481296594,4.958531641,3.711808268,4.958531641040402,4.958531641040402,4.958531641040402,4.958531641040402,4.958531641040402
354,2.608794747,4.683320841,3.880757843,4.683320841364195,4.683320841364195,4.683320841364195,4.683320841364195,4.683320841364195
355,3.731396999,4.461182238,2.943730443,4.461182237941415,4.461182237941415,4.461182237941415,4.461182237941415,4.461182237941415
356,3.503531645,4.20267252,4.39530014,4.202672520198036,4.202672520198036,4.202672520198036,4.202672520198036,4.202672520198036
357,5.769070133,3.874480604,4.738966944,3.8744806042318354,3.8744806042318354,3.8744806042318354,3.8744806042318354,3.8744806042318354
358,3.967918137,3.599095714,4.544217576,3.5990957142827873,3.5990957142827873,3.5990957142827873,3.5990957142827873,3.5990957142827873
359,3.557851867,3.397352253,3.196877541,3.397352253104993,3.397352253104993,3.397352253104993,3.397352253104993,3.397352253104993
360,3.273154082,3.313940453,4.288473419,3.313940453247062,3.313940453247062,3.313940453247062,3.313940453247062,3.313940453247062
361,6.059474681,3.381821778,4.449397118,3.381821777560834,3.381821777560834,3.381821777560834,3.381821777560834,3.381821777560834
362,3.017071301,3.511935839,4.32787331,3.511935838914282,3.511935838914282,3.511935838914282,3.511935838914282,3.511935838914282
363,4.030439814,3.613133284,3.73830115,3.6131332841440718,3.6131332841440718,3.6131332841440718,3.6131332841440718,3.6131332841440718
364,3.691385987,3.789505246,2.477590888,3.7895052465896644,3.7895052465896644,3.7895052465896644,3.7895052465896644,3.7895052465896644
365,0,3.917023997,2.416420802,3.9170239974501695,3.9170239974501695,3.9170239974501695,3.9170239974501695,3.9170239974501695
366,5.11731485,3.808139664,2.679601712,3.8081396636533307,3.8081396636533307,3.8081396636533307,3.8081396636533307,3.8081396636533307
367,3.012787504,3.659985015,5.011434855,3.65998501471641,3.65998501471641,3.65998501471641,3.65998501471641,3.65998501471641
368,6.095861545,3.639168994,4.438793913,3.639168993890827,3.639168993890827,3.639168993890827,3.639168993890827,3.639168993890827
369,3.458428127,3.643327751,4.409797203,3.643327751297787,3.643327751297787,3.643327751297787,3.643327751297787,3.643327751297787
370,3.524834108,3.570839388,3.616490805,3.5708393884416676,3.5708393884416676,3.5708393884416676,3.5708393884416676,3.5708393884416676
371,3.620120454,3.785975563,2.233093625,3.785975562840822,3.785975562840822,3.785975562840822,3.785975562840822,3.785975562840822
372,0,3.951040968,2.23843896,3.9510409681018466,3.9510409681018466,3.9510409681018466,3.9510409681018466,3.9510409681018466
373,5.102165253,3.834506893,3.465793155,3.8345068932674913,3.8345068932674913,3.8345068932674913,3.8345068932674913,3.8345068932674913
374,5.249187521,3.855391257,5.766058289,3.855391257146685,3.855391257146685,3.855391257146685,3.855391257146685,3.855391257146685
375,5.854645915,3.78126597,5.87022493,3.781265970077444,3.781265970077444,3.781265970077444,3.781265970077444,3.781265970077444
376,6.301960582,4.100416458,6.443469826,4.1004164575415825,4.1004164575415825,4.1004164575415825,4.1004164575415825,4.1004164575415825
377,5.792796495,4.176642109,4.810979865,4.176642108338122,4.176642108338122,4.176642108338122,4.176642108338122,4.176642108338122
378,1.877877447,4.636078776,3.125295788,4.636078775854593,4.636078775854593,4.636078775854593,4.636078775854593,4.636078775854593
379,3.562454584,4.940150158,3.454564881,4.940150157982012,4.940150157982012,4.940150157982012,4.940150157982012,4.940150157982012
380,5.29856507,5.450445744,4.173076077,5.450445743613324,5.450445743613324,5.450445743613324,5.450445743613324,5.450445743613324
381,2.796959268,5.927529307,4.075720389,5.927529306602826,5.927529306602826,5.927529306602826,5.927529306602826,5.927529306602826
382,4.899092453,6.222566126,3.973463956,6.222566126120209,6.222566126120209,6.222566126120209,6.222566126120209,6.222566126120209
383,5.527540152,6.815857318,6.593105903,6.815857317578614,6.815857317578614,6.815857317578614,6.815857317578614,6.815857317578614
384,9.403877027,7.081280778,8.318598523,7.08128077828281,7.08128077828281,7.08128077828281,7.08128077828281,7.08128077828281
385,8.818077314,7.331782503,9.464919615,7.331782502822616,7.331782502822616,7.331782502822616,7.331782502822616,7.331782502822616
386,8.721697798,7.617696179,8.446407222,7.617696178799883,7.617696178799883,7.617696178799883,7.617696178799883,7.617696178799883
387,6.519801752,7.552103227,5.583610664,7.552103227460225,7.552103227460225,7.552103227460225,7.552103227460225,7.552103227460225
388,2.829175838,7.706349029,5.453575558,7.7063490290106875,7.7063490290106875,7.7063490290106875,7.7063490290106875,7.7063490290106875
389,9.188836077,7.365429736,6.26527306,7.365429736326628,7.365429736326628,7.365429736326628,7.365429736326628,7.365429736326628
390,6.519801752,7.130836254,8.263141579,7.130836254975199,7.130836254975199,7.130836254975199,7.130836254975199,7.130836254975199
391,9.851327343,6.524229932,10.58989924,6.524229932006536,6.524229932006536,6.524229932006536,6.524229932006536,6.524229932006536
392,13.87370269,6.027525522,10.45492325,6.027525522523257,6.027525522523257,6.027525522523257,6.027525522523257,6.027525522523257
393,4.660545484,5.524791693,8.977557889,5.524791693240845,5.524791693240845,5.524791693240845,5.524791693240845,5.524791693240845
394,8.171233559,5.029796013,3.889315357,5.029796013607838,5.029796013607838,5.029796013607838,5.029796013607838,5.029796013607838
395,-2.01E-10,4.329167271,4.687527058,4.329167271641561,4.329167271641561,4.329167271641561,4.329167271641561,4.329167271641561
396,5.696790252,3.518691038,0.405364138,3.5186910388564385,3.5186910388564385,3.5186910388564385,3.5186910388564385,3.5186910388564385
397,-3.876265918,2.608206611,1.586955555,2.6082066111962594,2.6082066111962594,2.6082066111962594,2.6082066111962594,2.6082066111962594
398,3.876265918,1.583041363,-0.684634432,1.5830413637145584,1.5830413637145584,1.5830413637145584,1.5830413637145584,1.5830413637145584
399,-2.187763663,0.8783338,0.775809033,0.878333800059265,0.878333800059265,0.878333800059265,0.878333800059265,0.878333800059265
400,0,0.180553343,-1.486553768,0.18055334351499802,0.18055334351499802,0.18055334351499802,0.18055334351499802,0.18055334351499802
401,-2.067103217,-0.212393911,-2.192175996,-0.21239391117949247,-0.21239391117949247,-0.21239391117949247,-0.21239391117949247,-0.21239391117949247
402,-3.552606141,-0.828580978,-1.646069447,-0.8285809783413121,-0.8285809783413121,-0.8285809783413121,-0.8285809783413121,-0.8285809783413121
403,1.839140823,-1.121279229,-0.767208248,-1.1212792291217264,-1.1212792291217264,-1.1212792291217264,-1.1212792291217264,-1.1212792291217264
404,-1.839140823,-1.615346178,0.156487433,-1.6153461782406784,-1.6153461782406784,-1.6153461782406784,-1.6153461782406784,-1.6153461782406784
405,-0.127323745,-1.720565023,-1.156591849,-1.7205650232119725,-1.7205650232119725,-1.7205650232119725,-1.7205650232119725,-1.7205650232119725
406,-1.847610266,-1.947394142,-2.248747356,-1.9473941424665089,-1.9473941424665089,-1.9473941424665089,-1.9473941424665089,-1.9473941424665089
407,-3.814074835,-2.064890549,-1.686900336,-2.0648905492030005,-2.0648905492030005,-2.0648905492030005,-2.0648905492030005,-2.0648905492030005
408,1.839140824,-1.868828466,-1.044222445,-1.8688284661403973,-1.8688284661403973,-1.8688284661403973,-1.8688284661403973,-1.8688284661403973
409,-1.839140824,-1.426794768,1.031709473,-1.4267947684501703,-1.4267947684501703,-1.4267947684501703,-1.4267947684501703,-1.4267947684501703
410,1.839140823,-1.366149975,-1.242748674,-1.3661499750741115,-1.3661499750741115,-1.3661499750741115,-1.3661499750741115,-1.3661499750741115
411,-3.931207103,-0.828416454,-0.788988875,-0.8284164540866511,-0.8284164540866511,-0.8284164540866511,-0.8284164540866511,-0.8284164540866511
412,7.47E-10,-0.296490564,-2.97611465,-0.29649056384652345,-0.29649056384652345,-0.29649056384652345,-0.29649056384652345,-0.29649056384652345
413,-3.876265919,-0.272271225,-0.979292662,-0.2722712252829929,-0.2722712252829929,-0.2722712252829929,-0.2722712252829929,-0.2722712252829929
414,1.652304678,0.18009625,-0.526457472,0.18009624946349678,0.18009624946349678,0.18009624946349678,0.18009624946349678,0.18009624946349678
415,-2.44E-10,-0.070120644,0.898755826,-0.07012064364087295,-0.07012064364087295,-0.07012064364087295,-0.07012064364087295,-0.07012064364087295
416,7.33E-10,0.056268826,0.060777427,0.05626882607315099,0.05626882607315099,0.05626882607315099,0.05626882607315099,0.05626882607315099
417,-7.33E-10,-0.342154442,-0.739460843,-0.342154441853833,-0.342154441853833,-0.342154441853833,-0.342154441853833,-0.342154441853833
418,-2.361374658,-0.587128839,-1.283165194,-0.5871288394112276,-0.5871288394112276,-0.5871288394112276,-0.5871288394112276,-0.5871288394112276
419,-0.818455462,-0.831200929,-2.35513502,-0.831200928909423,-0.831200928909423,-0.831200928909423,-0.831200928909423,-0.831200928909423
420,-1.684684317,-1.114097104,1.591258204,-1.1140971036093492,-1.1140971036093492,-1.1140971036093492,-1.1140971036093492,-1.1140971036093492
421,6.654425045,-1.135235471,1.69356636,-1.1352354709229169,-1.1352354709229169,-1.1352354709229169,-1.1352354709229169,-1.1352354709229169
422,-2.405970516,-1.267990958,2.652587887,-1.267990958103871,-1.267990958103871,-1.267990958103871,-1.267990958103871,-1.267990958103871
423,2.405970516,-1.226436221,-2.652587887,-1.2264362205448684,-1.2264362205448684,-1.2264362205448684,-1.2264362205448684,-1.2264362205448684
424,-6.654425046,-1.198261273,-1.389729235,-1.1982612731039681,-1.1982612731039681,-1.1982612731039681,-1.1982612731039681,-1.1982612731039681
425,1.684684318,-1.32892717,-2.356380052,-1.3289271695261637,-1.3289271695261637,-1.3289271695261637,-1.3289271695261637,-1.3289271695261637
426,-2.726310993,-1.114891065,-1.167515289,-1.1148910649501373,-1.1148910649501373,-1.1148910649501373,-1.1148910649501373,-1.1148910649501373
427,-2.891269597,-0.904177726,-2.354258878,-0.9041777255874095,-0.9041777255874095,-0.9041777255874095,-0.9041777255874095,-0.9041777255874095
428,3.17E-10,-0.563559271,-0.577577835,-0.5635592709713613,-0.5635592709713613,-0.5635592709713613,-0.5635592709713613,-0.5635592709713613
429,-1.507435759,-0.471925908,-2.971520926,-0.4719259080884537,-0.4719259080884537,-0.4719259080884537,-0.4719259080884537,-0.4719259080884537
430,-8.130102354,-0.410155149,-5.753865287,-0.4101551490175015,-0.4101551490175015,-0.4101551490175015,-0.4101551490175015,-0.4101551490175015
431,-3.503531645,-0.214595048,-4.012320407,-0.2145950481808746,-0.2145950481808746,-0.2145950481808746,-0.2145950481808746,-0.2145950481808746
432,1.013978723,-0.511431177,-0.633543378,-0.5114311764802266,-0.5114311764802266,-0.5114311764802266,-0.5114311764802266,-0.5114311764802266
